Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Flow_Bytes_per_s,Flow_Packets_per_s,FIN_Flag_Count,SYN_Flag_Count,ACK_Flag_Count,Label
80,29012,4,0,24,0,827.2438991,137.8739832,0,0,1,DDoS
80,998123,3,4,26,11601,11648.86492,7.013163708,0,0,0,DDoS
80,24984,4,0,24,0,960.6147935,160.1024656,0,0,1,DDoS
80,1000333,3,6,26,11601,11623.1295,8.997003998,0,0,0,DDoS
80,22047,4,0,24,0,1088.583481,181.4305801,0,0,1,DDoS
80,1000137,3,6,26,11601,11625.40732,8.998767169,0,0,0,DDoS
80,20046,4,0,24,0,1197.246333,199.5410556,0,0,1,DDoS
80,1023449,3,5,26,11601,11360.60517,7.81670606,0,0,0,DDoS
80,11543659,4,0,24,0,2.079063493,0.346510582,0,0,1,DDoS
80,1025369,3,4,26,11601,11339.33247,6.826810641,0,0,0,DDoS
80,11540710,5,0,30,0,2.599493445,0.433248908,0,0,1,DDoS
80,1024567,3,6,26,11601,11348.20856,8.784198593,0,0,0,DDoS
80,11539694,4,0,24,0,2.079777852,0.346629642,0,0,1,DDoS
80,1026066,3,7,26,11601,11331.62974,9.745961761,0,0,0,DDoS
80,11538682,5,0,30,0,2.599950324,0.433325054,0,0,1,DDoS
80,1025089,3,5,26,11601,11342.42978,7.804200416,0,0,0,DDoS
80,11536774,4,0,24,0,2.080304251,0.346717375,0,0,1,DDoS
80,1012270,2,5,20,11607,11486.06597,6.915151096,0,0,0,DDoS
80,1012341,3,5,26,11607,11491.18726,7.902475549,0,0,0,DDoS
80,622481,3,5,26,11607,18688.1206,12.85179789,0,0,0,DDoS
80,622322,3,6,26,11607,18692.89532,14.46196663,0,0,0,DDoS
80,622403,3,4,26,11607,18690.46261,11.24673242,0,0,0,DDoS
80,29171,3,5,26,11601,398580.7823,274.2449693,0,0,0,DDoS
80,11516786,5,0,30,0,2.604893414,0.434148902,0,0,1,DDoS
80,29033,3,4,26,11601,400475.3212,241.1049495,0,0,0,DDoS
80,11513829,4,0,24,0,2.084449925,0.347408321,0,0,1,DDoS
80,29217,3,5,26,11601,397953.2464,273.813191,0,0,0,DDoS
80,11514696,5,0,30,0,2.605366221,0.434227703,0,0,1,DDoS
80,29154,3,5,26,11601,398813.1989,274.4048844,0,0,0,DDoS
80,11511927,4,0,24,0,2.084794318,0.34746572,0,0,1,DDoS
80,190584,3,5,26,11607,61038.70209,41.97624145,0,0,0,DDoS
80,11365710,5,0,30,0,2.639518341,0.439919723,0,0,1,DDoS
80,191078,3,6,26,11607,60880.89681,47.10118381,0,0,0,DDoS
80,11356494,5,0,30,0,2.641660358,0.440276726,0,0,1,DDoS
80,190361,3,6,26,11607,61110.2064,47.27859173,0,0,0,DDoS
80,11360701,5,0,30,0,2.64068212,0.440113687,0,0,1,DDoS
80,190883,3,5,26,11607,60943.09079,41.91048967,0,0,0,DDoS
80,11357723,5,0,30,0,2.641374508,0.440229085,0,0,1,DDoS
80,244106,3,6,26,11607,47655.5267,36.86922894,0,0,0,DDoS
80,11312786,5,0,30,0,2.651866658,0.441977776,0,0,1,DDoS
80,803810,3,6,26,11601,14464.8611,11.19667583,0,0,0,DDoS
80,10750733,5,0,30,0,2.790507401,0.465084567,0,0,1,DDoS
80,856168,2,6,20,11601,13573.27067,9.343960531,0,0,0,DDoS
80,10659542,4,0,24,0,2.251503864,0.375250644,0,0,1,DDoS
80,860286,3,6,26,11601,13515.27283,10.46163718,0,0,0,DDoS
80,10654723,5,0,30,0,2.815652739,0.469275457,0,0,1,DDoS
80,862417,3,4,26,11601,13481.8771,8.116723117,0,0,0,DDoS
80,10652360,4,0,24,0,2.253021866,0.375503644,0,0,1,DDoS
80,888589,3,7,26,11601,13084.78948,11.25379675,0,0,0,DDoS
80,10627581,5,0,30,0,2.822843693,0.470473949,0,0,1,DDoS
80,861623,3,4,26,11601,13494.30087,8.124202813,0,0,0,DDoS
80,10651958,4,0,24,0,2.253106894,0.375517816,0,0,1,DDoS
80,10620727,4,0,24,0,2.259732314,0.376622052,0,0,1,DDoS
80,878299,3,4,26,11601,13238.08862,7.969951008,0,0,0,DDoS
80,10619731,4,0,24,0,2.259944249,0.376657375,0,0,1,DDoS
80,878971,3,5,26,11601,13227.9677,9.101551701,0,0,0,DDoS
80,10616736,5,0,30,0,2.825727229,0.470954538,0,0,1,DDoS
80,876971,3,5,26,11601,13258.1351,9.122308491,0,0,0,DDoS
80,10621757,5,0,30,0,2.824391483,0.470731914,0,0,1,DDoS
80,878838,3,5,26,11601,13229.96957,9.102929095,0,0,0,DDoS
80,10616777,5,0,30,0,2.825716317,0.470952719,0,0,1,DDoS
80,878834,3,4,26,11601,13230.02979,7.965099211,0,0,0,DDoS
80,10614796,4,0,24,0,2.260994936,0.376832489,0,0,1,DDoS
80,867781,3,5,26,11607,13405.45598,9.218915832,0,0,0,DDoS
80,867750,3,6,26,11607,13405.93489,10.37165082,0,0,0,DDoS
80,867954,3,5,26,11607,13402.78402,9.217078324,0,0,0,DDoS
80,727453,3,5,26,11607,15991.41113,10.99727405,0,0,0,DDoS
80,727622,3,5,26,11607,15987.69691,10.99471979,0,0,0,DDoS
80,712382,3,4,26,11607,16329.72198,9.826188758,0,0,0,DDoS
80,751800,3,6,26,11607,15473.53019,11.97126895,0,0,0,DDoS
80,10579269,5,0,30,0,2.835734681,0.472622447,0,0,1,DDoS
80,706382,3,6,26,11607,16468.42643,12.74098151,0,0,0,DDoS
80,10576698,5,0,30,0,2.836423995,0.472737333,0,0,1,DDoS
80,146443,3,4,26,11607,79437.05059,47.80016798,0,0,0,DDoS
80,10574717,4,0,24,0,2.269564282,0.378260714,0,0,1,DDoS
80,1061942,3,6,26,11607,10954.45891,8.475039126,0,0,0,DDoS
80,9581484,4,0,24,0,2.504831193,0.417471866,0,0,1,DDoS
80,1061943,3,6,26,11607,10954.44859,8.475031146,0,0,0,DDoS
80,9580781,6,0,36,0,3.757522482,0.626253747,0,0,1,DDoS
80,1047389,3,4,26,11601,11100.93766,6.683285771,0,0,0,DDoS
80,9584748,4,0,24,0,2.503978195,0.417329699,0,0,1,DDoS
80,1046609,3,4,26,11601,11109.21079,6.688266583,0,0,0,DDoS
80,9584763,5,0,30,0,3.129967846,0.521661308,0,0,1,DDoS
80,1032953,3,5,26,11601,11256.07845,7.744786065,0,0,0,DDoS
80,9576694,5,0,30,0,3.132605051,0.522100842,0,0,1,DDoS
80,1016877,3,4,26,11601,11434.02791,6.88382174,0,0,0,DDoS
80,9577731,4,0,24,0,2.505812702,0.41763545,0,0,1,DDoS
80,1022366,3,4,26,11601,11372.63954,6.846863061,0,0,0,DDoS
80,9571732,4,0,24,0,2.507383199,0.4178972,0,0,1,DDoS
80,1022159,3,4,26,11601,11374.94265,6.848249636,0,0,0,DDoS
80,9571766,4,0,24,0,2.507374292,0.417895715,0,0,1,DDoS
80,1016834,3,5,26,11601,11434.51143,7.867557536,0,0,0,DDoS
80,9579742,5,0,30,0,3.131608346,0.521934724,0,0,1,DDoS
80,1016791,3,4,26,11601,11434.995,6.884403973,0,0,0,DDoS
80,9578760,5,0,30,0,3.131929394,0.521988232,0,0,1,DDoS
80,1020974,3,4,26,11601,11388.14505,6.856198101,0,0,0,DDoS
80,9573757,4,0,24,0,2.506852848,0.417808808,0,0,1,DDoS
80,1043633,3,4,26,11607,11146.63871,6.707338691,0,0,0,DDoS
80,9526775,4,0,24,0,2.519215579,0.419869263,0,0,1,DDoS
80,1043615,3,5,26,11607,11146.83097,7.665662146,0,0,0,DDoS
80,9527772,4,0,24,0,2.518951965,0.419825327,0,0,1,DDoS
80,1043734,3,5,26,11607,11145.56008,7.664788155,0,0,0,DDoS
80,9526768,4,0,24,0,2.51921743,0.419869572,0,0,1,DDoS
80,1044988,3,4,26,11607,11132.18525,6.698641516,0,0,0,DDoS
80,1044887,3,5,26,11607,11133.2613,7.656330302,0,0,0,DDoS
80,1043525,3,4,26,11607,11147.79234,6.708032869,0,0,0,DDoS
80,9525760,4,0,24,0,2.51948401,0.419914002,0,0,1,DDoS
80,1030947,3,5,26,11607,11283.80023,7.759855744,0,0,0,DDoS
80,1016058,3,5,26,11607,11449.14956,7.873566273,0,0,0,DDoS
80,1016148,3,5,26,11607,11448.13551,7.872868913,0,0,0,DDoS
80,34074,3,6,26,11601,341227.9157,264.131009,0,0,0,DDoS
80,31945,2,4,20,11601,363781.4995,187.8228205,0,0,0,DDoS
80,34253,3,6,26,11601,339444.7202,262.750708,0,0,0,DDoS
80,34068,3,4,26,11601,341288.0122,205.4714101,0,0,0,DDoS
80,246491,3,5,26,11607,47194.42089,32.45554604,0,0,0,DDoS
80,9303330,4,0,24,0,2.579721455,0.429953576,0,0,1,DDoS
80,246472,3,6,26,11607,47198.05901,36.51530397,0,0,0,DDoS
80,9302381,4,0,24,0,2.57998463,0.429997438,0,0,1,DDoS
80,805705,3,5,26,11607,14438.28697,9.929192446,0,0,0,DDoS
80,8742112,5,0,30,0,3.431665026,0.571944171,0,0,1,DDoS
80,805814,3,5,26,11607,14436.33394,9.927849355,0,0,0,DDoS
80,8739070,4,0,24,0,2.746287648,0.457714608,0,0,1,DDoS
80,805712,3,6,26,11607,14438.16153,11.17024445,0,0,0,DDoS
80,8739978,5,0,30,0,3.432502919,0.57208382,0,0,1,DDoS
80,805785,3,5,26,11607,14436.8535,9.928206656,0,0,0,DDoS
80,8738917,4,0,24,0,2.74633573,0.457722622,0,0,1,DDoS
80,805759,3,4,26,11607,14437.31935,8.687461139,0,0,0,DDoS
80,8737842,4,0,24,0,2.746673607,0.457778934,0,0,1,DDoS
80,875260,3,4,26,11601,13284.05274,7.997623563,0,0,0,DDoS
80,8630782,4,0,24,0,2.780744549,0.463457425,0,0,1,DDoS
80,874875,3,7,26,11601,13289.89856,11.43020431,0,0,0,DDoS
80,8632798,5,0,30,0,3.475118959,0.579186493,0,0,1,DDoS
80,875295,3,5,26,11601,13283.52156,9.139775733,0,0,0,DDoS
80,8629755,5,0,30,0,3.476344346,0.579390724,0,0,1,DDoS
80,876289,3,5,26,11601,13268.45367,9.12940822,0,0,0,DDoS
80,8627779,5,0,30,0,3.477140525,0.579523421,0,0,1,DDoS
80,879045,3,5,26,11601,13226.85414,9.100785512,0,0,0,DDoS
80,8624827,4,0,24,0,2.78266451,0.463777418,0,0,1,DDoS
80,875059,3,6,26,11601,13287.10407,10.28502078,0,0,0,DDoS
80,8630837,5,0,30,0,3.475908536,0.579318089,0,0,1,DDoS
80,876205,3,5,26,11601,13269.72569,9.130283438,0,0,0,DDoS
80,8626984,5,0,30,0,3.477460953,0.579576825,0,0,1,DDoS
80,868258,3,5,26,11607,13398.09135,9.213851182,0,0,0,DDoS
80,868498,3,5,26,11607,13394.38893,9.211305035,0,0,0,DDoS
80,868273,3,4,26,11607,13397.85989,8.061980506,0,0,0,DDoS
80,869051,3,6,26,11607,13385.86573,10.35612409,0,0,0,DDoS
80,854046,3,5,26,11607,13621.04617,9.367176944,0,0,0,DDoS
80,708457,3,6,26,11607,16420.19205,12.70366444,0,0,0,DDoS
80,8578892,4,0,24,0,2.797564068,0.466260678,0,0,1,DDoS
80,706788,3,6,26,11607,16458.96648,12.73366271,0,0,0,DDoS
80,8579907,4,0,24,0,2.797233117,0.466205519,0,0,1,DDoS
80,148398,3,5,26,11607,78390.54435,53.90908233,0,0,0,DDoS
80,8578769,4,0,24,0,2.797604178,0.466267363,0,0,1,DDoS
80,148656,3,6,26,11607,78254.4936,60.54246045,0,0,0,DDoS
80,8576789,4,0,24,0,2.798250021,0.466375004,0,0,1,DDoS
80,148396,3,5,26,11607,78391.60085,53.90980889,0,0,0,DDoS
80,8577746,4,0,24,0,2.797937827,0.466322971,0,0,1,DDoS
80,148752,3,4,26,11607,78203.99053,47.05819081,0,0,0,DDoS
80,8575791,4,0,24,0,2.798575665,0.466429277,0,0,1,DDoS
80,150746,3,6,26,11607,77169.54347,59.7030767,0,0,0,DDoS
80,8573784,4,0,24,0,2.799230771,0.466538462,0,0,1,DDoS
80,1034491,3,6,26,11601,11239.34379,8.699930691,0,0,0,DDoS
80,7571803,5,0,30,0,3.962068215,0.660344703,0,0,1,DDoS
80,1034086,3,4,26,11601,11243.74568,6.769262905,0,0,0,DDoS
80,7571691,4,0,24,0,3.169701458,0.528283576,0,0,1,DDoS
80,1034300,3,4,26,11601,11241.41932,6.767862322,0,0,0,DDoS
80,7569820,5,0,30,0,3.963106124,0.660517687,0,0,1,DDoS
80,1034779,3,4,26,11601,11236.21566,6.764729474,0,0,0,DDoS
80,7568813,4,0,24,0,3.170906719,0.528484453,0,0,1,DDoS
80,1024903,3,5,26,11601,11344.48821,7.805616727,0,0,0,DDoS
80,7568817,5,0,30,0,3.963631305,0.660605217,0,0,1,DDoS
80,1018767,3,4,26,11601,11412.81569,6.871050986,0,0,0,DDoS
80,7572829,4,0,24,0,3.169225134,0.528204189,0,0,1,DDoS
80,1022320,3,5,26,11601,11373.15126,7.825338446,0,0,0,DDoS
80,7571807,4,0,24,0,3.169652898,0.528275483,0,0,1,DDoS
80,1046491,3,5,26,11607,11116.19689,7.644595128,0,0,0,DDoS
80,7525823,4,0,24,0,3.189019992,0.531503332,0,0,1,DDoS
80,1046833,3,5,26,11607,11112.56523,7.642097641,0,0,0,DDoS
80,7524811,4,0,24,0,3.189448878,0.531574813,0,0,1,DDoS
80,1046002,3,5,26,11607,11121.39365,7.648168933,0,0,0,DDoS
80,7526781,4,0,24,0,3.188614097,0.531435683,0,0,1,DDoS
80,1047203,3,5,26,11607,11108.63892,7.639397519,0,0,0,DDoS
80,7521839,4,0,24,0,3.190709081,0.531784847,0,0,1,DDoS
80,1047268,3,5,26,11607,11107.94945,7.63892337,0,0,0,DDoS
80,7520847,4,0,24,0,3.191129935,0.531854989,0,0,1,DDoS
80,1047411,3,5,26,11607,11106.43291,7.63788045,0,0,0,DDoS
80,1021589,3,5,26,11607,11387.16255,7.830937882,0,0,0,DDoS
80,1022050,3,5,26,11607,11382.02632,7.827405704,0,0,0,DDoS
80,1022352,3,5,26,11607,11378.6641,7.82509351,0,0,0,DDoS
80,1022621,3,4,26,11607,11375.67095,6.845155732,0,0,0,DDoS
80,1021683,3,5,26,11607,11386.11487,7.830217396,0,0,0,DDoS
80,1022000,3,5,26,11607,11382.58317,7.82778865,0,0,0,DDoS
80,1022279,3,5,26,11607,11379.47664,7.825652293,0,0,0,DDoS
80,246687,3,7,26,11607,47156.92355,40.53719896,0,0,0,DDoS
80,7308480,5,0,30,0,4.104820701,0.684136784,0,0,1,DDoS
80,246542,3,6,26,11607,47184.65819,36.50493628,0,0,0,DDoS
80,7308193,5,0,30,0,4.104981902,0.68416365,0,0,1,DDoS
80,247489,3,5,26,11607,47004.10927,32.32466898,0,0,0,DDoS
80,7306329,5,0,30,0,4.10602917,0.684338195,0,0,1,DDoS
80,807732,3,6,26,11607,14402.05415,11.14230958,0,0,0,DDoS
80,6745995,4,0,24,0,3.557666438,0.592944406,0,0,1,DDoS
80,807797,3,6,26,11607,14400.89527,11.141413,0,0,0,DDoS
80,6745843,5,0,30,0,4.44718325,0.741197208,0,0,1,DDoS
80,807712,3,4,26,11607,14402.41076,8.66645537,0,0,0,DDoS
80,6743861,4,0,24,0,3.558792211,0.593132035,0,0,1,DDoS
80,807853,3,5,26,11607,14399.89701,9.902791721,0,0,0,DDoS
80,6742841,4,0,24,0,3.559330555,0.593221759,0,0,1,DDoS
80,881120,3,6,26,11601,13195.70547,10.21427274,0,0,0,DDoS
80,6617770,5,0,30,0,4.533249116,0.755541519,0,0,1,DDoS
80,881108,3,5,26,11601,13195.88518,9.079477204,0,0,0,DDoS
80,6616800,5,0,30,0,4.533913674,0.755652279,0,0,1,DDoS
80,881117,3,5,26,11601,13195.75039,9.079384463,0,0,0,DDoS
80,6614800,4,0,24,0,3.628227611,0.604704602,0,0,1,DDoS
80,880940,3,5,26,11601,13198.40171,9.081208709,0,0,0,DDoS
80,6613797,5,0,30,0,4.535972302,0.755995384,0,0,1,DDoS
80,880937,3,4,26,11601,13198.44665,7.94608468,0,0,0,DDoS
80,6612838,5,0,30,0,4.536630113,0.756105019,0,0,1,DDoS
80,880921,3,4,26,11601,13198.68637,7.946229004,0,0,0,DDoS
80,6612258,4,0,24,0,3.629622438,0.604937073,0,0,1,DDoS
80,867728,3,6,26,11607,13406.27478,10.37191378,0,0,0,DDoS
80,867752,3,5,26,11607,13405.90399,9.219223926,0,0,0,DDoS
80,867749,3,4,26,11607,13405.95034,8.066848824,0,0,0,DDoS
80,867949,3,5,26,11607,13402.86123,9.217131421,0,0,0,DDoS
80,867128,3,6,26,11607,13415.55111,10.37909051,0,0,0,DDoS
80,867459,3,5,26,11607,13410.43208,9.222337886,0,0,0,DDoS
80,868141,3,5,26,11607,13399.89702,9.21509294,0,0,0,DDoS
80,666837,3,6,26,11607,17445.04279,13.49655163,0,0,0,DDoS
80,666980,3,5,26,11607,17441.30259,11.99436265,0,0,0,DDoS
80,667025,3,7,26,11607,17440.12593,14.99194183,0,0,0,DDoS
80,105220,3,5,26,11607,110558.8291,76.03117278,0,0,0,DDoS
80,105561,3,5,26,11607,110201.6843,75.78556474,0,0,0,DDoS
80,105378,3,5,26,11607,110393.0612,75.91717436,0,0,0,DDoS
80,34271,3,6,26,11607,339441.5103,262.6127046,0,0,0,DDoS
80,6546829,6,0,36,0,5.498845319,0.91647422,0,0,1,DDoS
80,34257,3,5,26,11601,339405.0851,233.5289138,0,0,0,DDoS
80,6539835,5,0,30,0,4.587271697,0.764545283,0,0,1,DDoS
80,33756,3,6,26,11601,344442.4695,266.6192677,0,0,0,DDoS
80,6547825,5,0,30,0,4.581674067,0.763612345,0,0,1,DDoS
80,33659,3,5,26,11601,345435.0991,237.677887,0,0,0,DDoS
80,6545830,4,0,24,0,3.666456355,0.611076059,0,0,1,DDoS
80,34443,3,4,26,11601,337572.2208,203.2343292,0,0,0,DDoS
80,6539207,5,0,30,0,4.587712241,0.764618707,0,0,1,DDoS
80,34453,3,5,26,11601,337474.2403,232.2003889,0,0,0,DDoS
80,6538158,4,0,24,0,3.670758645,0.611793107,0,0,1,DDoS
80,404045,3,6,26,11601,28776.49767,22.27474662,0,0,0,DDoS
80,6180094,4,0,24,0,3.883436077,0.647239346,0,0,1,DDoS
80,1002652,3,5,26,11601,11596.24675,7.978840116,0,0,0,DDoS
80,5580596,5,0,30,0,5.3757699,0.89596165,0,0,1,DDoS
80,1002651,3,7,26,11601,11596.25832,9.973560092,0,0,0,DDoS
80,5580610,4,0,24,0,4.300605131,0.716767522,0,0,1,DDoS
80,1002635,3,6,26,11601,11596.44337,8.976347325,0,0,0,DDoS
80,5578987,4,0,24,0,4.301856233,0.716976039,0,0,1,DDoS
80,18456,3,4,26,11601,629984.8288,379.2804508,0,0,0,DDoS
80,6540545,4,0,24,0,3.669418986,0.611569831,0,0,1,DDoS
80,1004958,2,5,20,11601,11563.66734,6.965465223,0,0,0,DDoS
80,5575900,5,0,30,0,5.380297351,0.896716225,0,0,1,DDoS
80,1004759,3,4,26,11601,11571.92919,6.966844786,0,0,0,DDoS
80,5572899,4,0,24,0,4.306555708,0.717759285,0,0,1,DDoS
80,994417,3,5,26,11601,11692.27799,8.044914759,0,0,0,DDoS
80,5570668,4,0,24,0,4.308280443,0.718046741,0,0,1,DDoS
80,996329,3,4,26,11601,11669.83998,7.025791681,0,0,0,DDoS
80,5569043,4,0,24,0,4.309537563,0.718256261,0,0,1,DDoS
80,1029009,3,6,26,11601,11299.2209,8.746279187,0,0,0,DDoS
80,5540887,5,0,30,0,5.414295581,0.902382597,0,0,1,DDoS
80,1028815,3,4,26,11601,11301.35155,6.803944344,0,0,0,DDoS
80,5537896,4,0,24,0,4.33377586,0.722295977,0,0,1,DDoS
80,1030295,3,5,26,11601,11285.11737,7.764766402,0,0,0,DDoS
80,5535892,5,0,30,0,5.419180866,0.903196811,0,0,1,DDoS
80,1028853,3,6,26,11601,11300.93415,8.747605343,0,0,0,DDoS
80,5539890,5,0,30,0,5.415269978,0.902544996,0,0,1,DDoS
80,1028813,3,4,26,11601,11301.37352,6.803957571,0,0,0,DDoS
80,5538902,4,0,24,0,4.33298874,0.72216479,0,0,1,DDoS
80,1793057,3,6,26,11607,6487.802674,5.01936079,0,0,0,DDoS
80,4743854,4,0,24,0,5.059177622,0.84319627,0,0,1,DDoS
80,1793264,3,6,26,11607,6487.053775,5.018781395,0,0,0,DDoS
80,4742943,4,0,24,0,5.060149363,0.843358227,0,0,1,DDoS
80,1233415,3,6,26,11607,9431.537641,7.29681413,0,0,0,DDoS
80,5301551,5,0,30,0,5.658721382,0.94312023,0,0,1,DDoS
80,1779652,3,4,26,11607,6536.671214,3.933353262,0,0,0,DDoS
80,4743019,4,0,24,0,5.060068281,0.843344714,0,0,1,DDoS
80,1779834,3,4,26,11607,6536.002796,3.93295105,0,0,0,DDoS
80,4741997,4,0,24,0,5.061158832,0.843526472,0,0,1,DDoS
80,1862754,3,5,26,11607,6245.054366,4.294716318,0,0,0,DDoS
80,4661662,4,0,24,0,5.148378411,0.858063068,0,0,1,DDoS
80,1860586,3,6,26,11607,6252.331255,4.837185704,0,0,0,DDoS
80,4664070,4,0,24,0,5.145720369,0.857620061,0,0,1,DDoS
80,1503508,3,6,26,11607,7737.238512,5.98600074,0,0,0,DDoS
80,4653644,4,0,24,0,5.157248814,0.859541469,0,0,1,DDoS
80,942625,3,4,26,11601,12334.70362,7.426070813,0,0,0,DDoS
80,4621848,4,0,24,0,5.192728104,0.865454684,0,0,1,DDoS
80,942202,3,5,26,11601,12340.24126,8.490748268,0,0,0,DDoS
80,4625911,5,0,30,0,6.485209076,1.080868179,0,0,1,DDoS
80,930786,3,5,26,11607,12498.03929,8.594886472,0,0,0,DDoS
80,4617842,4,0,24,0,5.19723282,0.86620547,0,0,1,DDoS
80,930750,3,4,26,11607,12498.5227,7.520816546,0,0,0,DDoS
80,4615882,4,0,24,0,5.199439674,0.866573279,0,0,1,DDoS
80,930935,3,6,26,11607,12496.03893,9.667699678,0,0,0,DDoS
80,4614905,4,0,24,0,5.200540423,0.866756737,0,0,1,DDoS
80,930971,3,5,26,11607,12495.55572,8.59317852,0,0,0,DDoS
80,4613912,4,0,24,0,5.201659676,0.866943279,0,0,1,DDoS
80,930579,3,4,26,11607,12500.81938,7.522198545,0,0,0,DDoS
80,4617898,5,0,30,0,6.496462243,1.082743707,0,0,1,DDoS
80,899777,3,4,26,11601,12922.0907,7.779705416,0,0,0,DDoS
80,4604266,5,0,30,0,6.51569653,1.085949422,0,0,1,DDoS
80,901200,3,5,26,11601,12901.68664,8.877052818,0,0,0,DDoS
80,4602175,5,0,30,0,6.518656939,1.086442823,0,0,1,DDoS
80,901148,3,4,26,11601,12902.43112,7.767869429,0,0,0,DDoS
80,4599965,5,0,30,0,6.521788753,1.086964792,0,0,1,DDoS
80,899734,3,4,26,11601,12922.70827,7.780077223,0,0,0,DDoS
80,4604916,5,0,30,0,6.514776817,1.085796136,0,0,1,DDoS
80,901368,3,5,26,11601,12899.28198,8.875398283,0,0,0,DDoS
80,4601858,4,0,24,0,5.215284783,0.86921413,0,0,1,DDoS
80,671233,3,5,26,11607,17330.79274,11.91836516,0,0,0,DDoS
80,108274,3,5,26,11607,107440.3827,73.88662098,0,0,0,DDoS
80,108028,3,4,26,11607,107685.0446,64.79801533,0,0,0,DDoS
80,108210,3,4,26,11607,107503.9275,64.68903059,0,0,0,DDoS
80,108321,3,5,26,11607,107393.7648,73.8545619,0,0,0,DDoS
80,30325,3,5,26,11607,383610.8821,263.8087387,0,0,0,DDoS
80,30112,3,4,26,11607,386324.3889,232.4654623,0,0,0,DDoS
80,30228,3,4,26,11607,384841.8685,231.5733757,0,0,0,DDoS
80,35662,3,6,26,11601,326033.3128,252.3694689,0,0,0,DDoS
80,4556932,5,0,30,0,6.58337671,1.097229452,0,0,1,DDoS
80,35582,3,7,26,11601,326766.3425,281.0409758,0,0,0,DDoS
80,4554917,5,0,30,0,6.586289059,1.097714843,0,0,1,DDoS
80,35666,3,7,26,11601,325996.7476,280.3790725,0,0,0,DDoS
80,4557910,5,0,30,0,6.581964102,1.096994017,0,0,1,DDoS
80,35644,3,6,26,11601,326197.9576,252.4969139,0,0,0,DDoS
80,4553899,5,0,30,0,6.587761389,1.097960231,0,0,1,DDoS
80,35493,3,4,26,11601,327585.7211,197.2219874,0,0,0,DDoS
80,4551883,5,0,30,0,6.590679066,1.098446511,0,0,1,DDoS
80,35472,3,5,26,11601,327779.6572,225.5299955,0,0,0,DDoS
80,4550884,5,0,30,0,6.592125838,1.09868764,0,0,1,DDoS
80,35503,3,4,26,11601,327493.4513,197.1664366,0,0,0,DDoS
80,4551879,5,0,30,0,6.590684858,1.098447476,0,0,1,DDoS
80,405673,3,6,26,11601,28661.01515,22.18535619,0,0,0,DDoS
80,4179471,4,0,24,0,5.742353518,0.95705892,0,0,1,DDoS
80,1005354,3,5,26,11601,11565.08056,7.957396101,0,0,0,DDoS
80,3576925,5,0,30,0,8.387092265,1.397848711,0,0,1,DDoS
80,1006466,3,6,26,11601,11552.30281,8.942179865,0,0,0,DDoS
80,3573931,5,0,30,0,8.394118409,1.399019735,0,0,1,DDoS
80,1010490,3,6,26,11601,11506.29892,8.90657008,0,0,0,DDoS
80,3570943,4,0,24,0,6.720913775,1.120152296,0,0,1,DDoS
80,1012788,3,5,26,11601,11480.19131,7.898987745,0,0,0,DDoS
80,3567947,4,0,24,0,6.726557317,1.121092886,0,0,1,DDoS
80,1016130,3,6,26,11601,11442.43355,8.857134422,0,0,0,DDoS
80,3526892,5,0,30,0,8.506072769,1.417678795,0,0,1,DDoS
80,1016487,3,6,26,11601,11438.41485,8.854023711,0,0,0,DDoS
80,3525933,4,0,24,0,6.806709033,1.134451505,0,0,1,DDoS
80,1016124,3,6,26,11601,11442.50111,8.857186721,0,0,0,DDoS
80,3526929,5,0,30,0,8.505983534,1.417663922,0,0,1,DDoS
80,1016295,3,4,26,11601,11440.57582,6.887763887,0,0,0,DDoS
80,3525000,5,0,30,0,8.510638298,1.418439716,0,0,1,DDoS
80,1016905,3,5,26,11601,11433.71308,7.867008226,0,0,0,DDoS
80,3518906,5,0,30,0,8.525376921,1.420896154,0,0,1,DDoS
80,1017317,3,5,26,11601,11429.08258,7.863822191,0,0,0,DDoS
80,3515980,4,0,24,0,6.825977395,1.137662899,0,0,1,DDoS
80,1016907,3,4,26,11601,11433.69059,6.883618659,0,0,0,DDoS
80,3519911,5,0,30,0,8.522942768,1.420490461,0,0,1,DDoS
80,1017316,3,5,26,11601,11429.09381,7.863829921,0,0,0,DDoS
80,3516960,4,0,24,0,6.824075338,1.13734589,0,0,1,DDoS
80,1002461,3,4,26,11607,11604.44147,6.982815292,0,0,0,DDoS
80,1003175,3,5,26,11607,11596.18212,7.97468039,0,0,0,DDoS
80,1003066,3,5,26,11607,11597.44224,7.975546973,0,0,0,DDoS
80,1002987,3,6,26,11607,11598.35571,8.97319706,0,0,0,DDoS
80,1003563,3,4,26,11607,11591.69878,6.975147549,0,0,0,DDoS
80,1002814,3,5,26,11607,11600.3566,7.977551171,0,0,0,DDoS
80,629920,3,7,26,11607,18467.42443,15.87503175,0,0,0,DDoS
80,23927,3,6,26,11607,486187.1526,376.144105,0,0,0,DDoS
80,24287,3,4,26,11607,478980.5246,288.2200354,0,0,0,DDoS
80,3272117,3,0,18,0,5.501025789,0.916837631,0,0,1,DDoS
80,24047,3,5,26,11607,483760.9681,332.6818314,0,0,0,DDoS
80,23931,3,6,26,11607,486105.8878,376.0812335,0,0,0,DDoS
